product_id,purchase_date,purchase_time,country_code,price_per_unit,units_sold,currency
329,4/19/23,4:46:13,CA,43.94,12,CAD
331,6/13/21,0:27:14,CA,147.58,17,CAD
330,7/20/20,11:10:00,CA,36.24,53,CAD
356,7/23/22,0:48:06,CA,255.96,28,CAD
329,6/11/24,5:52:48,CA,591.39,42,CAD
325,6/19/21,4:16:26,CA,548.52,38,CAD
334,8/17/22,17:13:24,CA,921.43,77,CAD
326,1/13/24,14:53:06,CA,337.99,33,CAD
356,11/15/22,9:23:02,CA,946.12,26,CAD
325,4/25/22,0:57:30,CA,85.32,92,CAD
356,6/20/21,2:50:56,CA,557.73,47,CAD
342,1/15/22,15:01:11,CA,194.23,21,CAD
335,8/10/21,13:27:17,CA,769.38,97,CAD
331,8/29/22,16:11:00,CA,384.27,59,CAD
325,6/28/23,0:03:10,CA,586.3,26,CAD
357,6/8/21,6:19:03,CA,405.69,42,CAD
344,12/27/21,3:03:17,CA,835.8,6,CAD
348,12/27/20,13:43:29,CA,659.18,37,CAD
345,10/9/21,19:11:56,CA,956.83,61,CAD
344,2/23/22,8:58:51,CA,745.47,14,CAD
347,9/20/23,2:25:05,CA,396.51,94,CAD
334,2/28/21,10:51:48,CA,938.1,96,CAD
339,4/16/24,20:36:14,CA,570.51,71,CAD
332,6/9/20,18:45:38,CA,9.38,55,CAD
331,4/20/24,2:22:14,CA,34.15,64,CAD
349,4/2/23,0:51:11,CA,198.89,31,CAD
339,9/4/22,14:21:10,CA,524.44,94,CAD
352,5/10/24,0:26:46,CA,338.45,58,CAD
349,5/21/20,4:31:34,CA,460.01,1,CAD
330,4/21/21,1:46:22,CA,833.35,14,CAD
344,3/20/22,9:05:17,CA,968.46,39,CAD
342,5/18/21,5:00:23,CA,573.4,6,CAD
352,4/18/23,10:14:07,CA,507.81,38,CAD
338,5/12/20,6:31:18,CA,259.45,24,CAD
325,11/16/20,20:36:59,CA,214.13,39,CAD
324,2/27/21,22:43:17,CA,770.62,34,CAD
331,7/7/24,21:11:36,CA,586.55,92,CAD
346,11/5/20,8:52:38,CA,154.27,93,CAD
326,1/29/21,1:12:01,CA,863.87,89,CAD
339,2/20/20,13:47:48,CA,696.98,11,CAD
324,10/28/23,0:14:54,CA,995.88,58,CAD
348,5/6/24,6:57:45,CA,626.62,1,CAD
355,9/1/22,18:08:26,CA,763,60,CAD
352,8/25/22,15:44:48,CA,437.33,12,CAD
356,4/9/20,7:17:52,CA,379.21,72,CAD
342,2/5/20,13:17:21,CA,285.13,61,CAD
355,11/10/21,22:44:31,CA,630.5,98,CAD
334,12/29/23,1:24:47,CA,67.85,28,CAD
339,5/23/24,3:04:10,CA,89.5,48,CAD
341,1/16/23,12:45:51,CA,876.55,59,CAD
347,9/19/23,17:58:28,CA,779.58,42,CAD
356,11/8/22,0:55:46,CA,129.39,59,CAD
357,11/15/22,14:33:35,CA,990.77,80,CAD
349,9/24/21,11:17:41,CA,147.88,18,CAD
344,5/22/23,8:00:52,CA,614.34,42,CAD
339,6/10/23,12:52:14,CA,330.64,27,CAD
347,7/30/23,2:45:16,CA,496.3,59,CAD
334,1/21/23,0:56:11,CA,530.23,44,CAD
323,5/28/21,4:26:45,CA,172.57,30,CAD
325,10/17/20,21:25:57,CA,51.22,8,CAD
332,7/17/21,12:03:27,CA,562.69,35,CAD
324,7/30/23,2:37:20,CA,826.29,61,CAD
334,8/22/20,4:00:14,CA,929.43,81,CAD
345,7/26/20,2:48:28,CA,237.89,60,CAD
355,3/5/24,19:33:03,CA,19.02,99,CAD
324,3/25/22,0:46:50,CA,555.31,54,CAD
330,1/31/22,14:12:36,CA,211.15,10,CAD
339,6/17/24,18:30:39,CA,294.13,13,CAD
327,10/2/22,0:18:51,CA,209.68,95,CAD
328,10/18/20,18:19:42,CA,309.63,74,CAD
352,1/5/24,7:41:52,CA,454.6,17,CAD
336,12/27/21,20:54:52,CA,964.76,8,CAD
325,4/13/22,9:47:04,CA,786.37,9,CAD
352,12/15/20,11:26:28,CA,887.97,18,CAD
328,6/5/20,15:17:18,CA,927.18,12,CAD
353,9/29/20,16:15:31,CA,396.53,5,CAD
357,7/10/24,22:15:27,CA,256.44,56,CAD
340,5/25/21,6:42:21,CA,603.66,96,CAD
331,1/2/22,16:26:24,CA,424.12,73,CAD
328,10/20/23,5:51:43,CA,233.17,58,CAD
337,1/6/20,18:23:02,CA,303.66,72,CAD
343,12/21/21,8:41:03,CA,824.61,92,CAD
334,11/1/21,4:07:58,CA,986.93,17,CAD
340,3/26/24,2:04:11,CA,856.87,52,CAD
354,12/12/22,20:20:02,CA,792.76,73,CAD
335,3/27/23,15:14:57,CA,271.66,98,CAD
351,6/4/24,15:36:56,CA,647.46,43,CAD
323,3/29/24,20:04:10,CA,277.91,91,CAD
340,3/30/22,13:55:16,CA,901.35,97,CAD
323,5/22/20,11:51:20,CA,60.93,65,CAD
333,4/10/23,2:28:29,CA,585.82,7,CAD
354,10/15/20,14:49:35,CA,995.21,90,CAD
327,4/3/20,9:14:15,CA,293,41,CAD
350,5/15/22,2:54:51,CA,106,72,CAD
332,7/11/22,23:22:16,CA,44.27,87,CAD
324,4/17/23,12:34:23,CA,507.37,87,CAD
344,9/20/22,11:10:43,CA,619.37,81,CAD
330,7/8/24,14:14:40,CA,945.63,98,CAD
341,3/21/20,3:05:27,CA,474.16,3,CAD
354,9/16/21,8:09:22,CA,156.2,71,CAD
356,2/9/21,13:56:35,CA,337.12,84,CAD
348,4/1/21,2:06:13,CA,557.31,31,CAD
325,4/11/23,7:08:37,CA,640.76,28,CAD
336,12/24/23,2:01:38,CA,503.52,15,CAD
330,8/30/21,3:23:20,CA,666.19,37,CAD
334,4/22/22,2:05:39,CA,174.03,51,CAD
344,2/15/21,8:59:03,CA,50.69,28,CAD
329,7/1/22,16:58:45,CA,101.41,69,CAD
351,11/5/20,0:01:19,CA,694.61,7,CAD
330,4/2/22,6:40:57,CA,92.01,43,CAD
352,12/17/22,0:41:08,CA,317.98,23,CAD
326,4/22/22,17:04:55,CA,660.13,58,CAD
333,9/18/23,4:52:07,CA,956.03,53,CAD
329,9/5/22,13:16:58,CA,340.79,6,CAD
351,10/6/21,5:47:04,CA,932.57,63,CAD
325,2/29/24,12:19:55,CA,87.32,5,CAD
338,4/30/24,15:11:43,CA,180.67,94,CAD
326,5/30/20,10:06:16,CA,716.78,69,CAD
325,10/17/22,5:38:14,CA,634.82,49,CAD
342,9/18/21,9:02:48,CA,796.35,75,CAD
343,11/29/22,22:09:35,CA,199.8,37,CAD
324,5/11/20,17:50:59,CA,262.33,81,CAD
331,4/16/22,11:14:52,CA,257.34,9,CAD
341,10/17/21,1:09:04,CA,703.01,20,CAD
345,11/11/20,3:53:57,CA,636.31,35,CAD
346,6/3/20,18:43:06,CA,153.6,87,CAD
337,9/14/23,10:07:40,CA,797.61,39,CAD
353,2/15/21,16:11:03,CA,247.44,62,CAD
357,5/6/22,19:50:15,CA,325.37,26,CAD
347,3/12/23,0:08:33,CA,246.2,36,CAD
351,10/2/21,20:24:37,CA,196.05,68,CAD
343,4/21/23,11:28:37,CA,376.68,70,CAD
339,4/10/24,9:09:32,CA,11.46,21,CAD
348,7/10/24,1:11:07,CA,191,26,CAD
340,2/17/24,2:58:21,CA,927.98,41,CAD
326,1/16/24,2:05:16,CA,347.95,16,CAD
336,8/5/22,10:47:24,CA,733.11,64,CAD
331,11/30/22,15:46:50,CA,524.68,45,CAD
324,5/11/22,17:26:54,CA,564.64,65,CAD
351,3/29/23,21:42:36,CA,756.72,29,CAD
347,6/30/23,18:26:24,CA,436.81,94,CAD
324,8/11/20,14:26:39,CA,409.77,50,CAD
326,5/12/22,6:49:55,CA,264.19,12,CAD
343,8/13/21,2:03:05,CA,21.75,2,CAD
323,8/8/20,19:51:37,CA,872.69,80,CAD
333,4/27/22,8:33:56,CA,61.43,85,CAD
353,1/11/20,14:48:57,CA,416.25,62,CAD
327,6/27/22,6:56:59,CA,385.32,95,CAD
352,9/20/20,19:25:23,CA,484.28,5,CAD
337,1/1/20,21:45:09,CA,431.85,90,CAD
340,6/16/21,7:43:57,CA,528.87,59,CAD
354,12/27/23,21:27:53,CA,209.51,12,CAD
332,2/25/20,13:37:07,CA,357.03,74,CAD
328,6/10/21,10:09:28,CA,312.78,53,CAD
348,3/11/20,16:41:25,CA,166.56,54,CAD
335,1/9/21,11:17:48,CA,909.05,55,CAD
354,2/27/20,11:11:58,CA,14.83,60,CAD
338,2/20/22,19:27:32,CA,242.5,18,CAD
348,6/15/20,20:20:38,CA,900.78,32,CAD
349,8/14/23,21:27:56,CA,297.14,50,CAD
329,4/29/21,2:52:51,CA,566.1,38,CAD
352,10/5/22,11:53:31,CA,766.01,32,CAD
355,6/14/21,4:33:07,CA,248.87,82,CAD
334,10/1/23,23:49:19,CA,684.86,67,CAD
352,5/31/20,8:45:47,CA,539.52,1,CAD
356,1/10/20,8:27:01,CA,294.43,79,CAD
351,12/20/22,13:29:17,CA,457.13,77,CAD
336,2/21/24,18:07:27,CA,939.5,22,CAD
326,5/4/20,6:12:18,CA,684.29,37,CAD
324,6/2/20,21:46:34,CA,502.41,90,CAD
330,6/5/22,20:23:24,CA,97.72,77,CAD
326,5/19/20,15:08:55,CA,450.26,52,CAD
353,3/10/24,20:50:11,CA,411.56,97,CAD
354,5/18/20,9:41:22,CA,719.94,43,CAD
351,10/17/20,19:55:07,CA,676.42,24,CAD
354,1/18/21,18:58:13,CA,127.64,51,CAD
335,4/7/21,5:25:20,CA,838.64,5,CAD
324,4/18/24,12:12:11,CA,228.36,11,CAD
350,3/29/23,1:40:43,CA,526.92,48,CAD
326,2/7/21,18:26:52,CA,403.32,71,CAD
325,5/20/23,13:37:56,CA,381.1,58,CAD
332,7/11/20,21:56:27,CA,844.09,49,CAD
333,2/11/20,23:22:59,CA,427.25,6,CAD
354,2/18/24,7:40:36,CA,790.96,11,CAD
335,6/20/23,0:00:57,CA,6.16,26,CAD
328,8/11/20,5:25:56,CA,154.27,59,CAD
324,5/24/24,13:09:09,CA,305.74,85,CAD
346,10/17/20,1:42:42,CA,398.15,95,CAD
355,12/15/22,5:18:16,CA,953.84,60,CAD
329,6/13/24,10:50:16,CA,127.01,14,CAD
342,12/14/20,6:08:05,CA,473.6,20,CAD
344,6/5/22,4:40:19,CA,242.83,84,CAD
326,2/13/20,0:39:38,CA,924.87,65,CAD
331,4/5/24,9:56:35,CA,120.88,97,CAD
334,11/17/21,22:31:13,CA,627.08,31,CAD
347,8/3/21,16:59:05,CA,115.99,55,CAD
344,1/14/21,5:04:21,CA,836.67,71,CAD
324,9/6/23,8:59:47,CA,962.17,54,CAD
353,5/5/24,14:23:42,CA,921.54,58,CAD
326,1/15/21,13:17:58,CA,633.02,35,CAD
325,6/12/24,18:12:33,CA,412.3,30,CAD
331,4/30/23,4:24:31,CA,615.22,86,CAD
327,5/1/22,21:35:46,CA,759.76,54,CAD
324,6/7/20,15:35:35,CA,519.09,42,CAD
330,8/19/21,16:24:54,CA,327.83,94,CAD
345,5/1/20,6:27:14,CA,134.36,37,CAD
349,7/18/20,10:28:28,CA,727.05,8,CAD
352,8/5/23,16:24:45,CA,816.51,22,CAD
341,6/2/22,18:26:07,CA,868.81,60,CAD
341,2/24/24,8:18:12,CA,453.89,1,CAD
325,11/20/23,18:12:12,CA,526.29,22,CAD
328,1/3/22,18:10:01,CA,996.83,38,CAD
343,6/15/24,3:05:14,CA,745.77,25,CAD
341,10/6/23,8:54:23,CA,732.31,41,CAD
345,2/26/21,15:07:22,CA,526.61,86,CAD
346,4/23/20,4:16:15,CA,227,65,CAD
341,3/24/24,23:25:57,CA,468.98,27,CAD
355,8/19/21,9:20:35,CA,641.5,60,CAD
350,12/24/23,2:25:31,CA,654.87,41,CAD
353,11/1/23,16:17:55,CA,57.52,99,CAD
336,12/7/21,22:06:20,CA,706.5,85,CAD
351,4/11/20,22:49:37,CA,405.98,63,CAD
333,11/16/21,8:25:20,CA,417.97,59,CAD
355,10/8/21,1:56:07,CA,215.2,92,CAD
328,7/26/20,8:17:08,CA,525.6,38,CAD
355,8/1/22,6:14:07,CA,235.97,36,CAD
328,12/28/21,8:54:28,CA,339.18,45,CAD
356,7/21/21,0:05:29,CA,698.9,11,CAD
356,12/11/21,11:48:12,CA,583.24,45,CAD
339,4/19/22,18:12:28,CA,154.56,40,CAD
348,10/19/20,22:16:17,CA,494.34,81,CAD
334,11/22/22,20:33:10,CA,296.67,44,CAD
343,2/7/23,19:40:39,CA,608.09,10,CAD
329,3/7/20,11:05:45,CA,398.64,36,CAD
348,6/28/24,5:36:46,CA,146.93,4,CAD
339,3/1/20,16:36:52,CA,650.18,92,CAD
327,2/20/21,6:02:31,CA,622.01,59,CAD
340,8/1/20,3:39:19,CA,219.61,16,CAD
344,6/24/24,14:12:47,CA,329.04,55,CAD
344,10/23/20,6:50:15,CA,503.87,21,CAD
342,6/17/24,4:44:13,CA,174.45,57,CAD
353,5/27/21,6:59:10,CA,219.42,99,CAD
339,6/16/22,18:08:59,CA,765.73,82,CAD
341,3/20/23,2:47:29,CA,645.11,43,CAD
341,3/22/20,6:03:23,CA,397.6,10,CAD
326,1/27/24,2:33:49,CA,589.45,17,CAD
351,2/22/21,13:56:09,CA,750.09,16,CAD
346,3/18/22,5:26:55,CA,344.91,34,CAD
348,2/21/24,1:51:51,CA,553.83,64,CAD
331,10/10/20,6:17:09,CA,88.97,61,CAD
338,5/16/21,22:59:58,CA,579.32,79,CAD
348,6/7/23,16:01:16,CA,718.95,76,CAD
354,1/13/24,5:35:53,CA,179.45,8,CAD
347,12/12/22,6:36:06,CA,62.91,95,CAD
348,11/7/22,16:44:07,CA,293.87,25,CAD
324,12/13/21,5:01:27,CA,153,5,CAD
352,4/23/24,15:01:49,CA,80.87,54,CAD
334,9/26/21,13:14:20,CA,587.52,16,CAD
357,3/31/21,11:11:53,CA,731.36,11,CAD
331,11/1/22,15:30:54,CA,916.57,99,CAD
343,9/4/23,10:31:08,CA,458.08,68,CAD
333,4/28/23,18:35:07,CA,301.18,80,CAD
332,11/20/23,10:16:33,CA,377.34,63,CAD
337,6/15/21,14:45:58,CA,921.61,93,CAD
323,5/15/24,0:25:52,CA,800.51,12,CAD
348,3/28/24,3:56:14,CA,580.25,29,CAD
335,7/3/23,11:25:44,CA,323.65,55,CAD
330,7/10/21,9:53:40,CA,187.49,13,CAD
342,7/18/20,19:21:43,CA,432.07,87,CAD
329,3/12/21,2:46:10,CA,790.98,47,CAD
348,8/10/21,15:19:22,CA,526.75,12,CAD
323,9/29/20,19:46:37,CA,877.54,45,CAD
333,7/22/20,18:31:03,CA,375.89,43,CAD
337,6/28/21,17:06:32,CA,635.68,34,CAD
349,4/8/22,22:10:11,CA,727.45,32,CAD
357,1/31/23,7:12:09,CA,530.7,39,CAD
343,10/13/23,14:42:29,CA,529.74,50,CAD
351,7/18/23,10:23:14,CA,579.78,19,CAD
341,2/11/24,5:16:50,CA,895.09,67,CAD
343,6/7/22,12:58:08,CA,970.69,39,CAD
339,8/21/21,18:50:31,CA,649.88,56,CAD
324,10/17/22,6:26:29,CA,403.31,3,CAD
345,8/5/23,0:56:56,CA,78.19,18,CAD
335,11/17/22,21:09:40,CA,615.04,35,CAD
340,4/17/22,1:44:16,CA,516.6,52,CAD
327,11/29/23,22:16:52,CA,99.42,30,CAD
327,9/7/22,17:04:55,CA,290.83,55,CAD
331,7/3/20,7:53:40,CA,902.64,81,CAD
347,11/7/21,16:34:36,CA,828.97,46,CAD
356,10/10/23,12:13:57,CA,967.42,28,CAD
352,4/5/20,20:04:06,CA,724.67,70,CAD
332,3/21/20,18:09:34,CA,688.28,70,CAD
344,7/10/24,16:46:34,CA,520.74,49,CAD
347,3/22/21,21:04:06,CA,532.98,44,CAD
347,4/12/22,5:51:33,CA,210.41,85,CAD
324,2/27/22,20:49:00,CA,686.43,98,CAD
335,5/5/20,6:17:58,CA,82.81,28,CAD
354,3/10/23,21:47:17,CA,72.42,90,CAD
326,9/13/20,15:34:42,CA,899.38,4,CAD
355,10/21/21,0:27:09,CA,597.72,28,CAD
350,9/27/21,12:28:03,CA,313.35,67,CAD
337,5/15/20,5:24:38,CA,851.2,69,CAD
354,10/22/20,12:52:49,CA,379.61,46,CAD
349,1/27/23,23:39:10,CA,807.36,40,CAD
348,2/23/21,16:00:33,CA,379.08,99,CAD
355,6/23/22,20:01:07,CA,457.04,48,CAD
355,6/9/23,15:33:00,CA,707.7,14,CAD
345,4/1/20,15:28:36,CA,122.4,17,CAD
328,7/6/24,19:52:25,CA,105.83,89,CAD
357,1/8/24,17:12:04,CA,272.21,34,CAD
351,8/17/23,7:43:07,CA,512.11,58,CAD
329,5/8/21,20:00:06,CA,668.56,23,CAD
326,6/30/24,14:41:41,CA,20.87,66,CAD
338,5/9/23,10:56:14,CA,623.2,57,CAD
351,9/25/23,8:51:39,CA,257.95,12,CAD
339,2/8/22,14:33:08,CA,745.06,49,CAD
329,9/6/22,5:03:19,CA,287.19,87,CAD
325,1/19/20,8:36:19,CA,257.7,74,CAD
350,11/29/22,0:52:51,CA,852.27,31,CAD
348,1/14/22,19:56:29,CA,705.6,8,CAD
346,8/16/21,10:18:23,CA,365.25,38,CAD
350,12/26/22,15:17:38,CA,174.23,72,CAD
329,5/24/21,18:33:04,CA,359.05,89,CAD
330,7/1/21,22:05:04,CA,366.19,93,CAD
344,10/11/20,11:37:20,CA,953,24,CAD
338,8/8/22,14:44:24,CA,517.64,90,CAD
328,10/14/20,16:47:46,CA,887.77,5,CAD
338,1/22/21,9:36:30,CA,663.27,42,CAD
346,1/12/23,2:28:41,CA,728.38,10,CAD
354,1/9/20,4:06:54,CA,689.79,26,CAD
338,9/7/20,21:04:56,CA,67.91,3,CAD
325,7/18/22,8:19:50,CA,168.58,73,CAD
331,1/3/23,6:01:17,CA,378.17,73,CAD
325,3/11/23,8:20:41,CA,262.69,85,CAD
341,5/27/20,9:08:52,CA,143.46,22,CAD
331,6/26/21,16:20:53,CA,948.22,89,CAD
352,5/12/24,22:44:24,CA,619.55,79,CAD
348,5/25/22,23:59:03,CA,963.02,55,CAD
346,3/13/24,20:07:40,CA,87.75,85,CAD
354,8/11/20,22:45:31,CA,978.33,17,CAD
354,12/18/20,3:17:37,CA,483.18,78,CAD
339,4/25/22,5:03:01,CA,499.86,4,CAD
339,2/12/21,8:27:46,CA,663.51,55,CAD
354,9/27/22,22:24:24,CA,702.12,92,CAD
334,2/14/21,0:58:21,CA,745.17,83,CAD
329,7/8/21,12:07:55,CA,65.48,70,CAD
337,6/11/24,12:57:56,CA,169.61,91,CAD
330,4/15/24,6:18:14,CA,497.25,14,CAD
338,11/19/22,14:06:46,CA,657.88,10,CAD
324,7/23/22,4:56:24,CA,954.37,80,CAD
357,6/10/21,16:50:10,CA,12.5,26,CAD
357,1/15/20,4:13:24,CA,890.51,45,CAD
345,4/17/23,20:19:00,CA,473.94,21,CAD
340,8/29/22,10:51:23,CA,846.41,80,CAD
354,6/1/21,21:04:38,CA,216.61,55,CAD
328,11/1/21,2:22:00,CA,593.07,33,CAD
334,8/16/21,10:03:24,CA,866.45,31,CAD
337,12/17/20,14:25:22,CA,821.91,10,CAD
353,2/21/24,17:54:01,CA,928.6,3,CAD
355,12/6/22,12:19:40,CA,978.02,39,CAD
325,11/12/20,12:54:49,CA,672.44,38,CAD
324,1/15/22,20:26:06,CA,709.02,27,CAD
348,8/8/22,10:29:52,CA,758.34,96,CAD
356,4/18/21,4:56:46,CA,320.5,53,CAD
335,5/14/21,13:50:49,CA,663.1,74,CAD
354,2/26/20,1:45:59,CA,306.21,28,CAD
329,1/8/20,17:03:49,CA,486.09,86,CAD
325,7/20/21,2:29:30,CA,545.23,6,CAD
329,7/26/20,5:25:15,CA,589.83,69,CAD
339,8/10/20,9:47:11,CA,761.24,68,CAD
329,10/12/22,6:36:30,CA,572.91,54,CAD
348,4/12/22,20:53:53,CA,288.51,41,CAD
334,7/11/20,3:56:30,CA,35.95,96,CAD
343,4/7/24,12:35:11,CA,568.77,13,CAD
343,6/11/23,21:53:18,CA,721.16,61,CAD
356,8/14/21,6:15:32,CA,439.89,44,CAD
341,3/23/21,22:25:44,CA,15.51,11,CAD
330,12/5/23,10:10:03,CA,241.42,54,CAD
335,2/13/23,23:52:21,CA,357.23,84,CAD
345,9/28/22,4:19:23,CA,823.54,99,CAD
344,2/17/20,6:41:22,CA,240.47,5,CAD
335,6/6/22,7:27:03,CA,542.08,37,CAD
356,12/27/20,1:48:09,CA,460.43,73,CAD
337,3/25/21,4:50:40,CA,621.02,48,CAD
334,3/31/20,11:38:33,CA,781.44,57,CAD
356,7/24/22,11:38:35,CA,531.53,77,CAD
352,1/25/21,13:35:36,CA,956.38,19,CAD
353,5/29/23,7:39:58,CA,304.07,82,CAD
343,3/8/24,5:44:31,CA,646.88,51,CAD
337,1/10/24,22:42:44,CA,40.63,17,CAD
330,5/12/20,15:49:39,CA,634.55,52,CAD
326,7/19/22,11:22:29,CA,458.61,51,CAD
331,8/30/22,19:09:07,CA,829.55,84,CAD
341,3/27/20,8:27:17,CA,496.52,82,CAD
347,11/6/23,5:58:23,CA,722.22,61,CAD
342,7/11/24,13:43:42,CA,546.01,35,CAD
329,1/23/21,6:09:23,CA,226.69,52,CAD
340,1/6/23,20:30:03,CA,486.95,34,CAD
332,1/12/20,7:59:46,CA,325.52,11,CAD
324,4/12/22,4:02:30,CA,809.17,63,CAD
323,8/6/21,13:36:27,CA,211.28,97,CAD
356,6/12/22,1:44:18,CA,296.52,21,CAD
336,10/10/23,2:52:36,CA,906.76,38,CAD
324,8/1/23,7:23:41,CA,671.54,3,CAD
330,2/16/24,5:46:10,CA,374.41,30,CAD
333,10/13/23,14:28:26,CA,458.45,19,CAD
341,12/8/23,5:51:54,CA,337.34,54,CAD
332,3/11/20,1:29:25,CA,698.51,71,CAD
343,10/8/23,21:39:49,CA,429.82,10,CAD
328,1/12/20,8:48:01,CA,915.62,25,CAD
342,8/22/20,18:58:47,CA,571.98,35,CAD
329,6/12/22,3:57:44,CA,274.48,27,CAD
351,11/13/20,13:40:04,CA,963.17,71,CAD
357,9/15/22,8:55:03,CA,667.44,2,CAD
338,2/7/20,1:57:43,CA,316.01,2,CAD
328,9/23/22,23:16:19,CA,681.85,23,CAD
334,9/26/23,20:00:44,CA,216.86,8,CAD
343,2/1/24,11:17:41,CA,5.85,88,CAD
323,1/13/23,6:48:25,CA,355.72,71,CAD
327,2/27/23,15:37:53,CA,122.06,16,CAD
325,6/11/23,15:24:48,CA,30.93,89,CAD
346,6/3/23,18:07:35,CA,568.77,18,CAD
330,12/19/21,2:53:27,CA,384.58,35,CAD
348,2/18/23,13:49:35,CA,516.93,21,CAD
340,7/12/21,16:02:42,CA,452.7,1,CAD
323,5/9/23,16:24:37,CA,623.95,7,CAD
339,2/9/24,16:02:18,CA,242.23,50,CAD
354,1/6/24,18:41:31,CA,446.57,67,CAD
324,3/22/23,5:29:29,CA,244.34,38,CAD
346,5/18/21,3:58:19,CA,174.48,99,CAD
341,11/24/21,8:35:36,CA,605.3,66,CAD
336,12/1/20,1:11:25,CA,584.97,13,CAD
347,9/30/21,1:23:29,CA,762.41,16,CAD
329,6/26/24,16:39:35,CA,219.73,23,CAD
353,4/13/21,8:45:16,CA,559.22,74,CAD
330,11/12/20,11:12:27,CA,158.83,30,CAD
346,6/29/24,17:35:46,CA,741.44,94,CAD
329,10/27/22,20:52:57,CA,494.05,89,CAD
342,10/6/23,13:01:57,CA,596.58,14,CAD
346,12/25/22,12:45:59,CA,734.08,53,CAD
347,11/10/22,7:08:07,CA,969.55,96,CAD
328,4/20/20,12:51:56,CA,484.68,79,CAD
324,8/7/21,3:39:41,CA,752.86,75,CAD
337,1/28/24,0:28:26,CA,181.34,17,CAD
334,4/4/23,23:03:46,CA,989.37,16,CAD
332,12/8/21,15:21:45,CA,525.58,42,CAD
341,4/13/20,23:39:10,CA,186.16,7,CAD
323,5/8/22,4:56:18,CA,225.5,6,CAD
340,6/6/23,0:55:00,CA,270.38,84,CAD
334,3/16/23,12:09:27,CA,504.39,27,CAD
353,9/22/23,10:25:45,CA,498.5,94,CAD
342,8/17/23,2:41:23,CA,243.31,18,CAD
335,2/26/24,3:16:03,CA,560.4,84,CAD
346,1/6/24,21:28:45,CA,603.55,77,CAD
343,11/22/22,9:25:15,CA,479.79,15,CAD
354,11/12/23,3:45:56,CA,598.79,45,CAD
333,2/12/20,13:40:18,CA,173.55,74,CAD
347,9/13/22,8:48:38,CA,398.08,7,CAD
334,6/6/22,2:04:29,CA,652.9,66,CAD
356,10/14/21,17:28:02,CA,726.68,89,CAD
354,1/30/24,11:55:20,CA,151.09,54,CAD
329,6/9/24,0:00:39,CA,388.2,59,CAD
338,4/15/20,10:21:14,CA,121.33,98,CAD
348,3/24/21,8:08:38,CA,273.29,75,CAD
342,11/16/22,5:18:32,CA,194.4,23,CAD
350,1/30/21,2:47:34,CA,267.75,30,CAD
349,6/29/23,2:17:35,CA,267.17,89,CAD
345,5/6/23,18:07:46,CA,619.81,38,CAD
323,10/13/20,9:02:32,CA,688.94,69,CAD
348,2/27/22,8:45:03,CA,442.57,9,CAD
347,1/13/22,0:19:03,CA,495.83,10,CAD
334,1/9/23,8:58:08,CA,543.01,52,CAD
347,2/14/20,0:47:02,CA,472.04,6,CAD
337,12/7/23,21:52:26,CA,231.67,32,CAD
347,11/2/21,3:29:18,CA,47.59,74,CAD
323,2/28/24,8:24:53,CA,918.49,42,CAD
352,1/2/20,8:06:02,CA,79.83,93,CAD
337,12/22/20,11:32:46,CA,992.89,34,CAD
327,3/8/20,8:16:50,CA,252.37,90,CAD
352,2/16/21,6:22:45,CA,12.09,14,CAD
325,7/14/23,11:17:48,CA,816.11,53,CAD
357,5/10/22,14:38:33,CA,965.86,16,CAD
324,3/20/22,0:29:04,CA,271.37,70,CAD
343,10/27/23,10:19:31,CA,149.55,81,CAD
332,3/10/20,2:37:06,CA,798.99,7,CAD
352,9/4/23,12:01:40,CA,336.41,27,CAD
325,1/9/21,19:35:53,CA,879.23,60,CAD
329,8/8/20,4:21:56,CA,488.89,49,CAD
351,11/9/22,11:09:19,CA,640.43,88,CAD
324,1/31/24,21:29:59,CA,705.47,87,CAD
341,1/26/22,4:49:06,CA,688.74,51,CAD
351,12/5/20,15:38:01,CA,295.45,3,CAD
340,11/11/21,5:51:37,CA,413.11,48,CAD
335,10/31/23,1:01:52,CA,381.99,99,CAD
347,2/26/24,9:20:13,CA,145.44,19,CAD
344,2/27/20,0:36:20,CA,354.7,92,CAD
331,4/8/24,8:56:50,CA,182.8,18,CAD
353,7/31/23,9:14:06,CA,732.08,46,CAD
346,6/24/24,20:51:50,CA,31.21,5,CAD
341,8/25/20,14:28:28,CA,923.93,42,CAD
343,9/28/22,8:47:55,CA,38.03,92,CAD
353,5/13/21,5:49:45,CA,748.45,19,CAD
343,3/31/23,19:50:34,CA,482.14,87,CAD
354,10/8/22,6:06:02,CA,453.88,39,CAD
330,11/27/21,4:28:25,CA,11.47,84,CAD
343,12/27/22,6:54:06,CA,321.9,74,CAD
330,8/10/20,8:19:00,CA,200.16,53,CAD
327,11/15/22,1:27:48,CA,150.01,73,CAD
324,9/23/23,1:55:35,CA,712.95,7,CAD
329,10/4/21,5:32:01,CA,24.03,19,CAD
357,9/14/23,7:07:40,CA,107.3,46,CAD
336,11/14/23,11:17:12,CA,345.83,72,CAD
353,7/24/22,15:14:35,CA,314.7,78,CAD
335,1/11/24,2:33:50,CA,149.7,47,CAD
347,4/23/20,8:34:40,CA,874.45,86,CAD
342,4/16/20,9:40:28,CA,868.49,3,CAD
354,3/29/20,2:11:46,CA,431.46,33,CAD
